 VARIABLES = "x", "y" 
 ZONE I=         129 , J=          95 F=POINT
  0.54117343E-02  0.12744118E-01
  0.24076344E-02  0.85949674E-02
  0.60226733E-03  0.43452182E-02
  0.00000000E+00  0.78214448E-08
  0.60226733E-03 -0.43452182E-02
  0.24076344E-02 -0.85949674E-02
  0.54117343E-02 -0.12744118E-01
  0.96073588E-02 -0.16786093E-01
  0.14984361E-01 -0.20712811E-01
  0.21529837E-01 -0.24515022E-01
  0.29227955E-01 -0.28182335E-01
  0.38060203E-01 -0.31703610E-01
  0.48005346E-01 -0.35067126E-01
  0.59039339E-01 -0.38260844E-01
  0.71135700E-01 -0.41272771E-01
  0.84265172E-01 -0.44091169E-01
  0.98396182E-01 -0.46704885E-01
  0.11349476E+00 -0.49103603E-01
  0.12952439E+00 -0.51278073E-01
  0.14644660E+00 -0.53220373E-01
  0.16422048E+00 -0.54924026E-01
  0.18280338E+00 -0.56384228E-01
  0.20215032E+00 -0.57597898E-01
  0.22221482E+00 -0.58563761E-01
  0.24294862E+00 -0.59282392E-01
  0.26430157E+00 -0.59756164E-01
  0.28622246E+00 -0.59989233E-01
  0.30865824E+00 -0.59987422E-01
  0.33155504E+00 -0.59758123E-01
  0.35485765E+00 -0.59310120E-01
  0.37850991E+00 -0.58653459E-01
  0.40245482E+00 -0.57799254E-01
  0.42663470E+00 -0.56759510E-01
  0.45099139E+00 -0.55546906E-01
  0.47546613E+00 -0.54174647E-01
  0.49999997E+00 -0.52656293E-01
  0.52453381E+00 -0.51005561E-01
  0.54900855E+00 -0.49236223E-01
  0.57336527E+00 -0.47361955E-01
  0.59754515E+00 -0.45396302E-01
  0.62149006E+00 -0.43352503E-01
  0.64514232E+00 -0.41243538E-01
  0.66844493E+00 -0.39082058E-01
  0.69134170E+00 -0.36880363E-01
  0.71377754E+00 -0.34650449E-01
  0.73569834E+00 -0.32403994E-01
  0.75705135E+00 -0.30152429E-01
  0.77778512E+00 -0.27906934E-01
  0.79784966E+00 -0.25678549E-01
  0.81719667E+00 -0.23478130E-01
  0.83577949E+00 -0.21316404E-01
  0.85355335E+00 -0.19204047E-01
  0.87047559E+00 -0.17151568E-01
  0.88650519E+00 -0.15169525E-01
  0.90160376E+00 -0.13268198E-01
  0.91573483E+00 -0.11457822E-01
  0.92886430E+00 -0.97484030E-02
  0.94096065E+00 -0.81496350E-02
  0.95199466E+00 -0.66708811E-02
  0.96193975E+00 -0.53210338E-02
  0.97077203E+00 -0.41084522E-02
  0.97847015E+00 -0.30407801E-02
  0.98501563E+00 -0.21249729E-02
  0.99039263E+00 -0.13670451E-02
  0.99458826E+00 -0.77209610E-03
  0.99759239E+00 -0.34417791E-03
  0.99939775E+00 -0.86246160E-04
  0.10000000E+01  0.00000000E+00
  0.11010638E+01  0.00000000E+00
  0.10646422E+01  0.12450272E-01
  0.10421953E+01  0.19515977E-01
  0.10265014E+01  0.23988322E-01
  0.10141115E+01  0.27148538E-01
  0.10032334E+01  0.29629289E-01
  0.99287609E+00  0.31760342E-01
  0.98246433E+00  0.33720913E-01
  0.97165254E+00  0.35611143E-01
  0.96022956E+00  0.37487532E-01
  0.94806682E+00  0.39381441E-01
  0.93508869E+00  0.41309199E-01
  0.92125462E+00  0.43277859E-01
  0.90654801E+00  0.45288594E-01
  0.89096902E+00  0.47338749E-01
  0.87452990E+00  0.49423132E-01
  0.85725179E+00  0.51534829E-01
  0.83916268E+00  0.53665726E-01
  0.82029586E+00  0.55806872E-01
  0.80068891E+00  0.57948692E-01
  0.78038295E+00  0.60081148E-01
  0.75942210E+00  0.62193827E-01
  0.73785300E+00  0.64275989E-01
  0.71572450E+00  0.66316614E-01
  0.69308733E+00  0.68304401E-01
  0.66999390E+00  0.70227782E-01
  0.64649807E+00  0.72074914E-01
  0.62265492E+00  0.73833691E-01
  0.59852063E+00  0.75491748E-01
  0.57415223E+00  0.77036489E-01
  0.54960747E+00  0.78455128E-01
  0.52494469E+00  0.79734734E-01
  0.50022262E+00  0.80862315E-01
  0.47550024E+00  0.81824909E-01
  0.45083662E+00  0.82609695E-01
  0.42629077E+00  0.83204120E-01
  0.40192155E+00  0.83596051E-01
  0.37778738E+00  0.83773932E-01
  0.35394623E+00  0.83726940E-01
  0.33045545E+00  0.83445166E-01
  0.30737157E+00  0.82919776E-01
  0.28475021E+00  0.82143178E-01
  0.26264588E+00  0.81109159E-01
  0.24111195E+00  0.79813025E-01
  0.22020036E+00  0.78251705E-01
  0.19996168E+00  0.76423831E-01
  0.18044477E+00  0.74329784E-01
  0.16169677E+00  0.71971710E-01
  0.14376307E+00  0.69353497E-01
  0.12668696E+00  0.66480709E-01
  0.11050976E+00  0.63360505E-01
  0.95270530E-01  0.60001486E-01
  0.81006109E-01  0.56413548E-01
  0.67750925E-01  0.52607681E-01
  0.55536959E-01  0.48595756E-01
  0.44393709E-01  0.44390303E-01
  0.34348046E-01  0.40004269E-01
  0.25424240E-01  0.35450805E-01
  0.17643862E-01  0.30743046E-01
  0.11025803E-01  0.25893957E-01
  0.55863110E-02  0.20916308E-01
  0.13390159E-02  0.15822777E-01
 -0.17048518E-02  0.10626650E-01
 -0.35361637E-02  0.53438646E-02
 -0.41475734E-02  0.37745566E-08
 -0.35361642E-02 -0.53438620E-02
 -0.17048522E-02 -0.10626649E-01
  0.13390157E-02 -0.15822776E-01
  0.55863108E-02 -0.20916308E-01
  0.11025803E-01 -0.25893957E-01
  0.17643862E-01 -0.30743045E-01
  0.25424240E-01 -0.35450805E-01
  0.34348046E-01 -0.40004269E-01
  0.44393710E-01 -0.44390303E-01
  0.55536959E-01 -0.48595755E-01
  0.67750925E-01 -0.52607681E-01
  0.81006109E-01 -0.56413548E-01
  0.95270530E-01 -0.60001485E-01
  0.11050976E+00 -0.63360504E-01
  0.12668696E+00 -0.66480708E-01
  0.14376307E+00 -0.69353496E-01
  0.16169677E+00 -0.71971709E-01
  0.18044477E+00 -0.74329783E-01
  0.19996168E+00 -0.76423830E-01
  0.22020036E+00 -0.78251703E-01
  0.24111195E+00 -0.79813024E-01
  0.26264588E+00 -0.81109157E-01
  0.28475021E+00 -0.82143176E-01
  0.30737157E+00 -0.82919774E-01
  0.33045545E+00 -0.83445164E-01
  0.35394623E+00 -0.83726938E-01
  0.37778738E+00 -0.83773930E-01
  0.40192155E+00 -0.83596049E-01
  0.42629077E+00 -0.83204118E-01
  0.45083662E+00 -0.82609692E-01
  0.47550024E+00 -0.81824906E-01
  0.50022262E+00 -0.80862312E-01
  0.52494469E+00 -0.79734731E-01
  0.54960747E+00 -0.78455125E-01
  0.57415223E+00 -0.77036486E-01
  0.59852063E+00 -0.75491745E-01
  0.62265492E+00 -0.73833687E-01
  0.64649807E+00 -0.72074910E-01
  0.66999390E+00 -0.70227778E-01
  0.69308733E+00 -0.68304398E-01
  0.71572450E+00 -0.66316610E-01
  0.73785300E+00 -0.64275986E-01
  0.75942210E+00 -0.62193823E-01
  0.78038295E+00 -0.60081144E-01
  0.80068891E+00 -0.57948688E-01
  0.82029586E+00 -0.55806868E-01
  0.83916268E+00 -0.53665723E-01
  0.85725179E+00 -0.51534825E-01
  0.87452990E+00 -0.49423128E-01
  0.89096902E+00 -0.47338746E-01
  0.90654801E+00 -0.45288590E-01
  0.92125462E+00 -0.43277855E-01
  0.93508869E+00 -0.41309195E-01
  0.94806682E+00 -0.39381438E-01
  0.96022956E+00 -0.37487528E-01
  0.97165254E+00 -0.35611139E-01
  0.98246433E+00 -0.33720910E-01
  0.99287608E+00 -0.31760339E-01
  0.10032334E+01 -0.29629286E-01
  0.10141115E+01 -0.27148536E-01
  0.10265014E+01 -0.23988320E-01
  0.10421953E+01 -0.19515976E-01
  0.10646422E+01 -0.12450272E-01
  0.11010638E+01  0.00000000E+00
  0.12021277E+01  0.00000000E+00
  0.11478582E+01  0.20070209E-01
  0.11080472E+01  0.33657359E-01
  0.10784680E+01  0.42960932E-01
  0.10554995E+01  0.49590807E-01
  0.10366274E+01  0.54571307E-01
  0.10201932E+01  0.58531270E-01
  0.10051112E+01  0.61855442E-01
  0.99066537E+00  0.64781101E-01
  0.97637825E+00  0.67456020E-01
  0.96192903E+00  0.69972783E-01
  0.94710191E+00  0.72389259E-01
  0.93175305E+00  0.74741030E-01
  0.91578903E+00  0.77049081E-01
  0.89915246E+00  0.79324670E-01
  0.88181209E+00  0.81572453E-01
  0.86375600E+00  0.83792542E-01
  0.84498682E+00  0.85981872E-01
  0.82551827E+00  0.88135121E-01
  0.80537271E+00  0.90245343E-01
  0.78457931E+00  0.92304396E-01
  0.76317275E+00  0.94303243E-01
  0.74119213E+00  0.96232160E-01
  0.71868028E+00  0.98080876E-01
  0.69568308E+00  0.99838674E-01
  0.67224898E+00  0.10149446E+00
  0.64842863E+00  0.10303684E+00
  0.62427450E+00  0.10445410E+00
  0.59984060E+00  0.10573435E+00
  0.57518222E+00  0.10686546E+00
  0.55035571E+00  0.10783522E+00
  0.52541826E+00  0.10863131E+00
  0.50042768E+00  0.10924148E+00
  0.47544224E+00  0.10965354E+00
  0.45052049E+00  0.10985556E+00
  0.42572106E+00  0.10983595E+00
  0.40110255E+00  0.10958358E+00
  0.37672327E+00  0.10908798E+00
  0.35264119E+00  0.10833945E+00
  0.32891371E+00  0.10732921E+00
  0.30559751E+00  0.10604959E+00
  0.28274845E+00  0.10449415E+00
  0.26042133E+00  0.10265781E+00
  0.23866984E+00  0.10053699E+00
  0.21754632E+00  0.98129679E-01
  0.19710171E+00  0.95435529E-01
  0.17738532E+00  0.92455889E-01
  0.15844477E+00  0.89193819E-01
  0.14032584E+00  0.85654070E-01
  0.12307231E+00  0.81843030E-01
  0.10672590E+00  0.77768639E-01
  0.91326131E-01  0.73440269E-01
  0.76910228E-01  0.68868586E-01
  0.63513025E-01  0.64065375E-01
  0.51166892E-01  0.59043364E-01
  0.39901676E-01  0.53816031E-01
  0.29744630E-01  0.48397414E-01
  0.20720392E-01  0.42801953E-01
  0.12850958E-01  0.37044350E-01
  0.61557070E-02  0.31139541E-01
  0.65146572E-03  0.25102806E-01
 -0.36473865E-02  0.18950178E-01
 -0.67287372E-02  0.12699472E-01
 -0.85826114E-02  0.63725574E-02
 -0.92015291E-02  0.22681705E-08
 -0.85826118E-02 -0.63725546E-02
 -0.67287377E-02 -0.12699471E-01
 -0.36473869E-02 -0.18950178E-01
  0.65146549E-03 -0.25102806E-01
  0.61557069E-02 -0.31139540E-01
  0.12850958E-01 -0.37044350E-01
  0.20720392E-01 -0.42801952E-01
  0.29744630E-01 -0.48397414E-01
  0.39901676E-01 -0.53816030E-01
  0.51166892E-01 -0.59043363E-01
  0.63513025E-01 -0.64065375E-01
  0.76910229E-01 -0.68868585E-01
  0.91326132E-01 -0.73440268E-01
  0.10672590E+00 -0.77768638E-01
  0.12307231E+00 -0.81843029E-01
  0.14032584E+00 -0.85654069E-01
  0.15844477E+00 -0.89193817E-01
  0.17738532E+00 -0.92455887E-01
  0.19710171E+00 -0.95435526E-01
  0.21754632E+00 -0.98129677E-01
  0.23866984E+00 -0.10053699E+00
  0.26042133E+00 -0.10265781E+00
  0.28274845E+00 -0.10449415E+00
  0.30559752E+00 -0.10604959E+00
  0.32891371E+00 -0.10732920E+00
  0.35264119E+00 -0.10833944E+00
  0.37672327E+00 -0.10908798E+00
  0.40110255E+00 -0.10958358E+00
  0.42572106E+00 -0.10983594E+00
  0.45052049E+00 -0.10985556E+00
  0.47544224E+00 -0.10965353E+00
  0.50042768E+00 -0.10924147E+00
  0.52541826E+00 -0.10863131E+00
  0.55035571E+00 -0.10783521E+00
  0.57518222E+00 -0.10686546E+00
  0.59984060E+00 -0.10573434E+00
  0.62427450E+00 -0.10445410E+00
  0.64842863E+00 -0.10303683E+00
  0.67224898E+00 -0.10149446E+00
  0.69568308E+00 -0.99838667E-01
  0.71868028E+00 -0.98080869E-01
  0.74119213E+00 -0.96232153E-01
  0.76317275E+00 -0.94303236E-01
  0.78457931E+00 -0.92304388E-01
  0.80537271E+00 -0.90245336E-01
  0.82551827E+00 -0.88135114E-01
  0.84498682E+00 -0.85981865E-01
  0.86375600E+00 -0.83792535E-01
  0.88181209E+00 -0.81572446E-01
  0.89915246E+00 -0.79324663E-01
  0.91578903E+00 -0.77049074E-01
  0.93175305E+00 -0.74741023E-01
  0.94710191E+00 -0.72389252E-01
  0.96192903E+00 -0.69972776E-01
  0.97637824E+00 -0.67456013E-01
  0.99066537E+00 -0.64781094E-01
  0.10051112E+01 -0.61855436E-01
  0.10201932E+01 -0.58531265E-01
  0.10366274E+01 -0.54571302E-01
  0.10554995E+01 -0.49590803E-01
  0.10784680E+01 -0.42960930E-01
  0.11080472E+01 -0.33657357E-01
  0.11478582E+01 -0.20070209E-01
  0.12021277E+01  0.00000000E+00
  0.13031915E+01  0.00000000E+00
  0.12361585E+01  0.26418244E-01
  0.11831825E+01  0.45646246E-01
  0.11414184E+01  0.59635859E-01
  0.11080043E+01  0.69962095E-01
  0.10805094E+01  0.77789691E-01
  0.10570662E+01  0.83928778E-01
  0.10363075E+01  0.88925734E-01
  0.10172525E+01  0.93144530E-01
  0.99920185E+00  0.96826956E-01
  0.98165721E+00  0.10013379E+00
  0.96426340E+00  0.10317199E+00
  0.94676772E+00  0.10601247E+00
  0.92899174E+00  0.10870173E+00
  0.91081150E+00  0.11126954E+00
  0.89214348E+00  0.11373405E+00
  0.87293457E+00  0.11610527E+00
  0.85315478E+00  0.11838741E+00
  0.83279192E+00  0.12058054E+00
  0.81184768E+00  0.12268171E+00
  0.79033466E+00  0.12468574E+00
  0.76827414E+00  0.12658583E+00
  0.74569444E+00  0.12837393E+00
  0.72262955E+00  0.13004107E+00
  0.69911817E+00  0.13157753E+00
  0.67520285E+00  0.13297304E+00
  0.65092936E+00  0.13421688E+00
  0.62634614E+00  0.13529799E+00
  0.60150390E+00  0.13620505E+00
  0.57645517E+00  0.13692656E+00
  0.55125402E+00  0.13745092E+00
  0.52595575E+00  0.13776650E+00
  0.50061664E+00  0.13786178E+00
  0.47529372E+00  0.13772538E+00
  0.45004452E+00  0.13734621E+00
  0.42492688E+00  0.13671361E+00
  0.39999879E+00  0.13581745E+00
  0.37531813E+00  0.13464826E+00
  0.35094254E+00  0.13319742E+00
  0.32692925E+00  0.13145724E+00
  0.30333487E+00  0.12942117E+00
  0.28021527E+00  0.12708387E+00
  0.25762535E+00  0.12444136E+00
  0.23561895E+00  0.12149116E+00
  0.21424866E+00  0.11823230E+00
  0.19356567E+00  0.11466546E+00
  0.17361961E+00  0.11079299E+00
  0.15445843E+00  0.10661888E+00
  0.13612825E+00  0.10214879E+00
  0.11867324E+00  0.97390010E-01
  0.10213548E+00  0.92351328E-01
  0.86554886E-01  0.87042979E-01
  0.71969048E-01  0.81476499E-01
  0.58413187E-01  0.75664582E-01
  0.45920056E-01  0.69620928E-01
  0.34519883E-01  0.63360087E-01
  0.24240322E-01  0.56897311E-01
  0.15106425E-01  0.50248444E-01
  0.71406422E-02  0.43429855E-01
  0.36285046E-03  0.36458484E-01
 -0.52095838E-02  0.29352054E-01
 -0.95617236E-02  0.22129561E-01
 -0.12680996E-01  0.14812256E-01
 -0.14557299E-01  0.74252997E-02
 -0.15183597E-01  0.16137039E-08
 -0.14557300E-01 -0.74252971E-02
 -0.12680997E-01 -0.14812254E-01
 -0.95617240E-02 -0.22129560E-01
 -0.52095840E-02 -0.29352053E-01
  0.36285043E-03 -0.36458484E-01
  0.71406423E-02 -0.43429854E-01
  0.15106425E-01 -0.50248443E-01
  0.24240323E-01 -0.56897310E-01
  0.34519884E-01 -0.63360086E-01
  0.45920056E-01 -0.69620927E-01
  0.58413187E-01 -0.75664581E-01
  0.71969049E-01 -0.81476497E-01
  0.86554887E-01 -0.87042978E-01
  0.10213548E+00 -0.92351326E-01
  0.11867324E+00 -0.97390008E-01
  0.13612825E+00 -0.10214879E+00
  0.15445843E+00 -0.10661887E+00
  0.17361961E+00 -0.11079298E+00
  0.19356567E+00 -0.11466546E+00
  0.21424866E+00 -0.11823229E+00
  0.23561895E+00 -0.12149115E+00
  0.25762535E+00 -0.12444136E+00
  0.28021527E+00 -0.12708386E+00
  0.30333488E+00 -0.12942116E+00
  0.32692925E+00 -0.13145724E+00
  0.35094254E+00 -0.13319741E+00
  0.37531813E+00 -0.13464825E+00
  0.39999879E+00 -0.13581744E+00
  0.42492689E+00 -0.13671361E+00
  0.45004452E+00 -0.13734620E+00
  0.47529372E+00 -0.13772537E+00
  0.50061664E+00 -0.13786177E+00
  0.52595575E+00 -0.13776650E+00
  0.55125402E+00 -0.13745091E+00
  0.57645517E+00 -0.13692655E+00
  0.60150390E+00 -0.13620504E+00
  0.62634614E+00 -0.13529798E+00
  0.65092936E+00 -0.13421687E+00
  0.67520285E+00 -0.13297303E+00
  0.69911817E+00 -0.13157752E+00
  0.72262955E+00 -0.13004106E+00
  0.74569444E+00 -0.12837392E+00
  0.76827414E+00 -0.12658582E+00
  0.79033466E+00 -0.12468573E+00
  0.81184768E+00 -0.12268170E+00
  0.83279192E+00 -0.12058053E+00
  0.85315478E+00 -0.11838740E+00
  0.87293457E+00 -0.11610526E+00
  0.89214348E+00 -0.11373404E+00
  0.91081150E+00 -0.11126953E+00
  0.92899173E+00 -0.10870172E+00
  0.94676771E+00 -0.10601246E+00
  0.96426339E+00 -0.10317198E+00
  0.98165721E+00 -0.10013378E+00
  0.99920184E+00 -0.96826946E-01
  0.10172525E+01 -0.93144521E-01
  0.10363075E+01 -0.88925726E-01
  0.10570662E+01 -0.83928770E-01
  0.10805094E+01 -0.77789684E-01
  0.11080043E+01 -0.69962090E-01
  0.11414184E+01 -0.59635855E-01
  0.11831824E+01 -0.45646244E-01
  0.12361585E+01 -0.26418243E-01
  0.13031915E+01  0.00000000E+00
  0.14042553E+01  0.00000000E+00
  0.13268611E+01  0.32227345E-01
  0.12631453E+01  0.56626443E-01
  0.12109157E+01  0.75065189E-01
  0.11678891E+01  0.89083877E-01
  0.11319344E+01  0.99894221E-01
  0.11012357E+01  0.10840548E+00
  0.10743379E+01  0.11527634E+00
  0.10501168E+01  0.12097359E+00
  0.10277212E+01  0.12582416E+00
  0.10065133E+01  0.13005569E+00
  0.98601746E+00  0.13382626E+00
  0.96588071E+00  0.13724530E+00
  0.94584206E+00  0.14038820E+00
  0.92571022E+00  0.14330635E+00
  0.90534689E+00  0.14603408E+00
  0.88465445E+00  0.14859352E+00
  0.86356670E+00  0.15099802E+00
  0.84204197E+00  0.15325451E+00
  0.82005788E+00  0.15536524E+00
  0.79760734E+00  0.15732898E+00
  0.77469551E+00  0.15914192E+00
  0.75133743E+00  0.16079831E+00
  0.72755615E+00  0.16229097E+00
  0.70338128E+00  0.16361158E+00
  0.67884785E+00  0.16475101E+00
  0.65399538E+00  0.16569947E+00
  0.62886710E+00  0.16644673E+00
  0.60350933E+00  0.16698221E+00
  0.57797097E+00  0.16729513E+00
  0.55230304E+00  0.16737458E+00
  0.52655830E+00  0.16720968E+00
  0.50079090E+00  0.16678964E+00
  0.47505611E+00  0.16610390E+00
  0.44941002E+00  0.16514222E+00
  0.42390930E+00  0.16389483E+00
  0.39861096E+00  0.16235255E+00
  0.37357216E+00  0.16050691E+00
  0.34884996E+00  0.15835029E+00
  0.32450116E+00  0.15587608E+00
  0.30058208E+00  0.15307878E+00
  0.27714839E+00  0.14995413E+00
  0.25425495E+00  0.14649924E+00
  0.23195560E+00  0.14271268E+00
  0.21030299E+00  0.13859454E+00
  0.18934846E+00  0.13414652E+00
  0.16914183E+00  0.12937197E+00
  0.14973129E+00  0.12427587E+00
  0.13116323E+00  0.11886483E+00
  0.11348211E+00  0.11314706E+00
  0.96730335E-01  0.10713230E+00
  0.80948138E-01  0.10083172E+00
  0.66173466E-01  0.94257800E-01
  0.52441896E-01  0.87424247E-01
  0.39786550E-01  0.80345830E-01
  0.28238038E-01  0.73038269E-01
  0.17824407E-01  0.65518121E-01
  0.85711251E-02  0.57802707E-01
  0.50107321E-03  0.49910098E-01
 -0.63654316E-02  0.41859199E-01
 -0.12010602E-01  0.33669986E-01
 -0.16419160E-01  0.25363962E-01
 -0.19578378E-01  0.16964904E-01
 -0.21478320E-01  0.84998576E-02
 -0.22112413E-01  0.12638907E-08
 -0.21478320E-01 -0.84998554E-02
 -0.19578378E-01 -0.16964902E-01
 -0.16419160E-01 -0.25363961E-01
 -0.12010602E-01 -0.33669985E-01
 -0.63654314E-02 -0.41859198E-01
  0.50107353E-03 -0.49910098E-01
  0.85711256E-02 -0.57802706E-01
  0.17824408E-01 -0.65518120E-01
  0.28238038E-01 -0.73038268E-01
  0.39786551E-01 -0.80345828E-01
  0.52441897E-01 -0.87424245E-01
  0.66173468E-01 -0.94257797E-01
  0.80948139E-01 -0.10083172E+00
  0.96730337E-01 -0.10713230E+00
  0.11348211E+00 -0.11314706E+00
  0.13116323E+00 -0.11886482E+00
  0.14973129E+00 -0.12427586E+00
  0.16914183E+00 -0.12937197E+00
  0.18934846E+00 -0.13414652E+00
  0.21030299E+00 -0.13859453E+00
  0.23195560E+00 -0.14271267E+00
  0.25425496E+00 -0.14649924E+00
  0.27714840E+00 -0.14995412E+00
  0.30058208E+00 -0.15307877E+00
  0.32450116E+00 -0.15587607E+00
  0.34884996E+00 -0.15835028E+00
  0.37357216E+00 -0.16050690E+00
  0.39861096E+00 -0.16235254E+00
  0.42390930E+00 -0.16389483E+00
  0.44941002E+00 -0.16514221E+00
  0.47505611E+00 -0.16610389E+00
  0.50079090E+00 -0.16678963E+00
  0.52655830E+00 -0.16720967E+00
  0.55230304E+00 -0.16737457E+00
  0.57797098E+00 -0.16729511E+00
  0.60350933E+00 -0.16698220E+00
  0.62886710E+00 -0.16644672E+00
  0.65399538E+00 -0.16569946E+00
  0.67884785E+00 -0.16475099E+00
  0.70338128E+00 -0.16361157E+00
  0.72755615E+00 -0.16229096E+00
  0.75133743E+00 -0.16079830E+00
  0.77469551E+00 -0.15914190E+00
  0.79760734E+00 -0.15732896E+00
  0.82005787E+00 -0.15536523E+00
  0.84204197E+00 -0.15325450E+00
  0.86356670E+00 -0.15099801E+00
  0.88465445E+00 -0.14859351E+00
  0.90534689E+00 -0.14603406E+00
  0.92571021E+00 -0.14330634E+00
  0.94584206E+00 -0.14038819E+00
  0.96588070E+00 -0.13724529E+00
  0.98601745E+00 -0.13382624E+00
  0.10065132E+01 -0.13005568E+00
  0.10277212E+01 -0.12582415E+00
  0.10501167E+01 -0.12097358E+00
  0.10743378E+01 -0.11527633E+00
  0.11012357E+01 -0.10840547E+00
  0.11319344E+01 -0.99894212E-01
  0.11678891E+01 -0.89083870E-01
  0.12109156E+01 -0.75065184E-01
  0.12631453E+01 -0.56626440E-01
  0.13268611E+01 -0.32227344E-01
  0.14042553E+01  0.00000000E+00
  0.15053191E+01  0.00000000E+00
  0.14190390E+01  0.37747128E-01
  0.13461010E+01  0.67065978E-01
  0.12846966E+01  0.89793663E-01
  0.12329290E+01  0.10746095E+00
  0.11889510E+01  0.12130658E+00
  0.11510881E+01  0.13230050E+00
  0.11179081E+01  0.14117981E+00
  0.10882367E+01  0.14849181E+00
  0.10611371E+01  0.15463646E+00
  0.10358750E+01  0.15990310E+00
  0.10118815E+01  0.16449970E+00
  0.98871892E+00  0.16857510E+00
  0.96605235E+00  0.17223529E+00
  0.94362746E+00  0.17555526E+00
  0.92125276E+00  0.17858745E+00
  0.89878604E+00  0.18136789E+00
  0.87612384E+00  0.18392056E+00
  0.85319349E+00  0.18626055E+00
  0.82994674E+00  0.18839637E+00
  0.80635498E+00  0.19033160E+00
  0.78240540E+00  0.19206615E+00
  0.75809806E+00  0.19359717E+00
  0.73344347E+00  0.19491972E+00
  0.70846075E+00  0.19602726E+00
  0.68317613E+00  0.19691210E+00
  0.65762173E+00  0.19756564E+00
  0.63183453E+00  0.19797866E+00
  0.60585563E+00  0.19814146E+00
  0.57972948E+00  0.19804408E+00
  0.55350339E+00  0.19767641E+00
  0.52722696E+00  0.19702834E+00
  0.50095171E+00  0.19608985E+00
  0.47473068E+00  0.19485121E+00
  0.44861812E+00  0.19330301E+00
  0.42266914E+00  0.19143638E+00
  0.39693950E+00  0.18924304E+00
  0.37148532E+00  0.18671550E+00
  0.34636283E+00  0.18384712E+00
  0.32162818E+00  0.18063230E+00
  0.29733720E+00  0.17706659E+00
  0.27354522E+00  0.17314678E+00
  0.25030682E+00  0.16887102E+00
  0.22767571E+00  0.16423893E+00
  0.20570451E+00  0.15925165E+00
  0.18444455E+00  0.15391192E+00
  0.16394577E+00  0.14822410E+00
  0.14425648E+00  0.14219416E+00
  0.12542325E+00  0.13582972E+00
  0.10749079E+00  0.12913997E+00
  0.90501754E-01  0.12213563E+00
  0.74496650E-01  0.11482888E+00
  0.59513741E-01  0.10723324E+00
  0.45588928E-01  0.99363486E-01
  0.32755679E-01  0.91235546E-01
  0.21044963E-01  0.82866381E-01
  0.10485201E-01  0.74273917E-01
  0.11022410E-02  0.65476991E-01
 -0.70806581E-02  0.56495366E-01
 -0.14042823E-01  0.47349825E-01
 -0.19766172E-01  0.38062387E-01
 -0.24235247E-01  0.28656665E-01
 -0.27437337E-01  0.19158357E-01
 -0.29362744E-01  0.95957678E-02
 -0.30005265E-01  0.10325057E-08
 -0.29362744E-01 -0.95957659E-02
 -0.27437337E-01 -0.19158356E-01
 -0.24235247E-01 -0.28656663E-01
