           3           7   1.03433335      -1.91942807E-02
           3           8   1.04707217      -2.24109050E-02
           3           9   1.06171691      -2.56891791E-02
           3          10   1.07829940      -2.90420596E-02
           3          11   1.09685934      -3.24821994E-02
           3          12   1.11744511      -3.60221528E-02
           3          13   1.14011192      -3.96743976E-02
           3          14   1.16492331      -4.34515923E-02
           3          15   1.19195020      -4.73665744E-02
           3          16   1.22127199      -5.14324680E-02
           3          17   1.25297463      -5.56626804E-02
           3          18   1.28715265      -6.00710884E-02
           3          19   1.32390928      -6.46719784E-02
           3          20   1.36335504      -6.94801733E-02
           3          21   1.40560925      -7.45110586E-02
           3          22   1.45080090      -7.97806457E-02
           3          23   1.49906766      -8.53056386E-02
           3          24   1.55055690      -9.11034644E-02
           3          25   1.60542643      -9.71923769E-02
           3          26   1.66384387     -0.103591442    
           3          27   1.72598839     -0.110320739    
           3          28   1.79205072     -0.117401183    
           3          29   1.86223316     -0.124854840    
           3          30   1.93675184     -0.132704929    
           3          31   2.01583505     -0.140975788    
           3          32   2.09972572     -0.149693057    
           3          33   2.18868089     -0.158883706    
           3          34   2.28297448     -0.168576181    
           3          35   2.38289595     -0.178800464    
           3          36   2.48875141     -0.189588115    
           3          37   2.60086608     -0.200972438    
           3          38   2.71958470     -0.212988570    
           3          39   2.84527254     -0.225673631    
           3          40   2.97831631     -0.239066780    
           3          41   3.11912274     -0.253209323    
           3          42   3.26812577     -0.268144846    
           3          43   3.42578411     -0.283919513    
           3          44   3.59258294     -0.300582111    
           3          45   3.76903462     -0.318184048    
           3          46   3.95568323     -0.336779743    
           3          47   4.15310383     -0.356426924    
           3          48   4.36190605     -0.377186209    
           3          49   4.58273315     -0.399122179    
           3          50   4.81626558     -0.422302723    
           3          51   5.06322622     -0.446799934    
           3          52   5.32437754     -0.472690076    
           3          53   5.60052919     -0.500053823    
           3          54   5.89253616     -0.528976560    
           3          55   6.20130062     -0.559548914    
           3          56   6.52778339     -0.591866434    
           3          57   6.87299824     -0.626030624    
           3          58   7.23801661     -0.662148952    
           3          59   7.62397385     -0.700335324    
           3          60   8.03207016     -0.740710258    
           3          61   8.46358013     -0.783401728    
           3          62   8.91984558     -0.828545392    
           3          63   9.40229321     -0.876285076    
           3          64   9.91242981     -0.926773131    
           3          65   10.4518471     -0.980171442    
           4           1  0.994588256      -7.72073807E-04
           4           2  0.995935321      -5.44339139E-03
           4           3  0.999232352      -1.00893881E-02
           4           4   1.00443149      -1.47252185E-02
           4           5   1.01150370      -1.93721615E-02
           4           6   1.02043521      -2.40521505E-02
           4           7   1.03122663      -2.87863333E-02
           4           8   1.04389000      -3.35949510E-02
           4           9   1.05844784      -3.84974480E-02
           4          10   1.07493126      -4.35127281E-02
           4          11   1.09337962      -4.86594290E-02
           4          12   1.11384141      -5.39561100E-02
           4          13   1.13637197      -5.94213530E-02
           4          14   1.16103339      -6.50739968E-02
           4          15   1.18789732      -7.09331557E-02
           4          16   1.21704209      -7.70184398E-02
           4          17   1.24855304      -8.33498910E-02
           4          18   1.28252470      -8.99481997E-02
           4          19   1.31905925      -9.68347564E-02
           4          20   1.35826647     -0.104031801    
           4          21   1.40026534     -0.111562222    
           4          22   1.44518387     -0.119450070    
           4          23   1.49315894     -0.127720326    
           4          24   1.54433715     -0.136399046    
           4          25   1.59887469     -0.145513520    
           4          26   1.65693927     -0.155092388    
           4          27   1.71870792     -0.165165514    
           4          28   1.78437078     -0.175764412    
           4          29   1.85412920     -0.186922044    
           4          30   1.92819738     -0.198673084    
           4          31   2.00680256     -0.211054057    
           4          32   2.09018588     -0.224103302    
           4          33   2.17860317     -0.237861186    
           4          34   2.27232718     -0.252370358    
           4          35   2.37164474     -0.267675579    
           4          36   2.47685981     -0.283824116    
           4          37   2.58829761     -0.300865918    
           4          38   2.70629907     -0.318853617    
           4          39   2.83122706     -0.337842584    
           4          40   2.96346569     -0.357891560    
           4          41   3.10342121     -0.379062384    
           4          42   3.25152373     -0.401420265    
           4          43   3.40822887     -0.425034404    
           4          44   3.57401919     -0.449977726    
           4          45   3.74940372     -0.476327151    
           4          46   3.93492436     -0.504164398    
           4          47   4.13115120     -0.533575535    
           4          48   4.33869028     -0.564651430    
           4          49   4.55818176     -0.597488880    
           4          50   4.79030228     -0.632189453    
           4          51   5.03576899     -0.668861091    
           4          52   5.29534197     -0.707617939    
           4          53   5.56982231     -0.748580754    
           4          54   5.86006165     -0.791877449    
           4          55   6.16695833     -0.837643385    
           4          56   6.49146557     -0.886021793    
           4          57   6.83459091     -0.937164783    
           4          58   7.19740009     -0.991233051    
           4          59   7.58102036      -1.04839706    
           4          60   7.98664618      -1.10883725    
           4          61   8.41554070      -1.17274523    
           4          62   8.86904430      -1.24032414    
           4          63   9.34856987      -1.31178939    
           4          64   9.85561752      -1.38736880    
           4          65   10.3917656      -1.46730471    
           5           1  0.990392625      -1.36705034E-03
           5           2  0.991800964      -7.49616418E-03
           5           3  0.995109320      -1.36141470E-02
           5           4   1.00028658      -1.97368711E-02
           5           5   1.00731146      -2.58868579E-02
           5           6   1.01617539      -3.20890099E-02
           5           7   1.02688050      -3.83686610E-02
           5           8   1.03944016      -4.47509103E-02
           5           9   1.05387700      -5.12605049E-02
           5          10   1.07022226      -5.79218864E-02
           5          11   1.08851576      -6.47593141E-02
           5          12   1.10880470      -7.17971697E-02
           5          13   1.13114464      -7.90599063E-02
           5          14   1.15559733      -8.65724087E-02
           5          15   1.18223381      -9.43600014E-02
           5          16   1.21113110     -0.102448583    
           5          17   1.24237502     -0.110864781    
           5          18   1.27605832     -0.119636051    
           5          19   1.31228244     -0.128790841    
           5          20   1.35115671     -0.138358504    
           5          21   1.39279914     -0.148369655    
           5          22   1.43733656     -0.158856094    
           5          23   1.48490429     -0.169851094    
           5          24   1.53564775     -0.181389287    
           5          25   1.58972228     -0.193506971    
           5          26   1.64729333     -0.206242085    
           5          27   1.70853770     -0.219634473    
           5          28   1.77364278     -0.233725935    
           5          29   1.84280896     -0.248560309    
           5          30   1.91624796     -0.264183760    
           5          31   1.99418545     -0.280644715    
           5          32   2.07686067     -0.297994256    
           5          33   2.16452742     -0.316285998    
           5          34   2.25745535     -0.335576653    
           5          35   2.35592890     -0.355925709    
           5          36   2.46025062     -0.377396047    
           5          37   2.57074165     -0.400054127    
           5          38   2.68774104     -0.423969746    
           5          39   2.81160808     -0.449216694    
           5          40   2.94272375     -0.475872934    
           5          41   3.08149028     -0.504020751    
           5          42   3.22833490     -0.533746958    
           5          43   3.38370895     -0.565143406    
           5          44   3.54809046     -0.598307073    
           5          45   3.72198558     -0.633340299    
           5          46   3.90593028     -0.670351684    
           5          47   4.10049057     -0.709455490    
           5          48   4.30626488     -0.750772953    
           5          49   4.52389097     -0.794432282    
           5          50   4.75403929     -0.840568960    
           5          51   4.99741983     -0.889326334    
           5          52   5.25478649     -0.940855980    
           5          53   5.52693462     -0.995318770    
           5          54   5.81470680      -1.05288422    
           5          55   6.11899471      -1.11373270    
           5          56   6.44074249      -1.17805493    
           5          57   6.78095007      -1.24605262    
           5          58   7.14067364      -1.31793964    
           5          59   7.52103043      -1.39394236    
           5          60   7.92320490      -1.47430134    
           5          61   8.34845161      -1.55927074    
           5          62   8.79809380      -1.64912033    
           5          63   9.27353859      -1.74413729    
           5          64   9.77626801      -1.84462404    
           5          65   10.3078527      -1.95090318    
           6           1  0.985015631      -2.12497986E-03
           6           2  0.986486673      -9.67843365E-03
           6           3  0.989807129      -1.72342677E-02
           6           4  0.994957685      -2.48115230E-02
           6           5   1.00192463      -3.24349813E-02
           6           6   1.01070380      -4.01324220E-02
           6           7   1.02129996      -4.79328483E-02
           6           8   1.03372777      -5.58657236E-02
           6           9   1.04801059      -6.39605969E-02
           6          10   1.06417966      -7.22469985E-02
           6          11   1.08227491      -8.07545856E-02
           6          12   1.10234320      -8.95132124E-02
           6          13   1.12443924      -9.85530764E-02
           6          14   1.14862466     -0.107904911    
           6          15   1.17496955     -0.117600091    
           6          16   1.20355058     -0.127670705    
           6          17   1.23445189     -0.138149828    
           6          18   1.26776612     -0.149071574    
           6          19   1.30359292     -0.160471305    
           6          20   1.34204066     -0.172385573    
           6          21   1.38322628     -0.184852391    
           6          22   1.42727470     -0.197911412    
           6          23   1.47432053     -0.211603969    
           6          24   1.52450681     -0.225973144    
           6          25   1.57798791     -0.241064250    
           6          26   1.63492727     -0.256924450    
           6          27   1.69549942     -0.273603350    
           6          28   1.75988984     -0.291152984    
           6          29   1.82829702     -0.309628010    
           6          30   1.90092969     -0.329085767    
           6          31   1.97801173     -0.349586725    
           6          32   2.05977941     -0.371194422    
           6          33   2.14648390     -0.393975645    
           6          34   2.23839140     -0.418000966    
           6          35   2.33578420     -0.443344533    
           6          36   2.43896103     -0.470084727    
           6          37   2.54823947     -0.498304158    
           6          38   2.66395402     -0.528089762    
           6          39   2.78646135     -0.559533596    
           6          40   2.91613746     -0.592732728    
           6          41   3.05338001     -0.627789438    
           6          42   3.19861221     -0.664812028    
           6          43   3.35228062     -0.703914762    
           6          44   3.51485825     -0.745218456    
           6          45   3.68684411     -0.788850844    
           6          46   3.86876845     -0.834946811    
           6          47   4.06119204     -0.883648813    
           6          48   4.26470757     -0.935107708    
           6          49   4.47994328     -0.989483297    
           6          50   4.70756340      -1.04694426    
           6          51   4.94827175      -1.10766912    
           6          52   5.20281029      -1.17184687    
           6          53   5.47196722      -1.23967743    
           6          54   5.75657797      -1.31137240    
           6          55   6.05752230      -1.38715637    
           6          56   6.37573433      -1.46726596    
           6          57   6.71220207      -1.55195343    
           6          58   7.06797171      -1.64148462    
           6          59   7.44414663      -1.73614192    
           6          60   7.84189939      -1.83622444    
           6          61   8.26247025      -1.94204891    
           6          62   8.70716763      -2.05395126    
           6          63   9.17738056      -2.17228818    
           6          64   9.67457771      -2.29743838    
           6          65   10.2003126      -2.42980194    
           7           1  0.978470206      -3.04080220E-03
           7           2  0.980002522      -1.19863087E-02
           7           3  0.983333349      -2.09468994E-02
           7           4  0.988451242      -2.99459752E-02
           7           5  0.995349169      -3.90115343E-02
           7           6   1.00402701      -4.81745079E-02
           7           7   1.01449227      -5.74675165E-02
           7           8   1.02676094      -6.69240654E-02
           7           9   1.04085743      -7.65781775E-02
           7          10   1.05681300      -8.64642039E-02
           7          11   1.07466781      -9.66168717E-02
           7          12   1.09446776     -0.107071333    
           7          13   1.11626756     -0.117863297    
           7          14   1.14012837     -0.129029155    
           7          15   1.16611886     -0.140606150    
           7          16   1.19431460     -0.152632430    
           7          17   1.22479951     -0.165147439    
           7          18   1.25766420     -0.178191811    
           7          19   1.29300761     -0.191807643    
           7          20   1.33093631     -0.206038564    
           7          21   1.37156606     -0.220929936    
           7          22   1.41501963     -0.236529067    
           7          23   1.46142983     -0.252885312    
           7          24   1.51093841     -0.270050198    
           7          25   1.56369722     -0.288077623    
           7          26   1.61986756     -0.307024032    
           7          27   1.67962158     -0.326948702    
           7          28   1.74314225     -0.347913742    
           7          29   1.81062484     -0.369984329    
           7          30   1.88227677     -0.393229067    
           7          31   1.95831752     -0.417720288    
           7          32   2.03898048     -0.443533659    
           7          33   2.12451386     -0.470749080    
           7          34   2.21517992     -0.499450862    
           7          35   2.31125665     -0.529727578    
           7          36   2.41303968     -0.561672747    
           7          37   2.52084136     -0.595385253    
           7          38   2.63499236     -0.630968869    
           7          39   2.75584412     -0.668533444    
           7          40   2.88376808     -0.708194911    
           7          41   3.01915693     -0.750075758    
           7          42   3.16242719     -0.794305265    
           7          43   3.31401896     -0.841019630    
           7          44   3.47439861     -0.890363455    
           7          45   3.64406037     -0.942489326    
           7          46   3.82352614     -0.997558236    
           7          47   4.01335001      -1.05574059    
           7          48   4.21411419      -1.11721659    
           7          49   4.42644024      -1.18217695    
           7          50   4.65098286      -1.25082314    
           7          51   4.88843775      -1.32336831    
           7          52   5.13953590      -1.40003860    
           7          53   5.40505362      -1.48107278    
